ID,Quality,Difficulty,Class_Name,Date_Taken,textbook,attendence,grade,take_again,credit,Tags,Comment
779133,5.0,1.0,ENGL1113,"Mar 1st, 2010", No,,,,,[],Super EASY. Made an A in the class and barely did any of the work.
2158468,1.0,3.0,READING1,"Dec 10th, 2017", Yes, Mandatory, A, No, Yes,"['GET READY TO READ', ""SKIP CLASS? YOU WON'T PASS."", 'GROUP PROJECTS']","Mrs. Oliver was probably an amazing elementary teacher. However, she is not a great professor. She does not care about her students - rather her own image. There are several group projects that require outside work. The major downfall is the final. She literally gave us a final over something never even mentioned in class with less than week to do."
779133,4.0,1.0,ENGCOMP,"Jan 8th, 2009", No,,,,,[],"Jan 8th, 2009"
2158468,5.0,3.0,162S,"Apr 18th, 2017", Yes, Mandatory, A+, Yes, Yes,"['GET READY TO READ', 'PARTICIPATION MATTERS', 'INSPIRATIONAL']","Mrs. Oliver is such a great teacher! She doesn't do tests, but she does projects to ensure you understand the material. This class will open your eyes on how to become a better reading teacher! You will love this class!"
779133,3.0,3.0,ENG1,"Mar 27th, 2008", No,,,,,[],very good teacher easy class didn't learn a whole lot but very easy. got an A didnt do much work at all.
779133,4.0,2.0,ENGLISHCOMPI,"Jan 12th, 2006",,,,,,[],He was very helpful when it came to writing although I didn't do very good in his class. :( I still passed. :)
2158468,5.0,4.0,RDNG3423,"Jul 21st, 2016", Yes, Mandatory, A+, Yes, Yes,[],"Good instructor, kept the class happening! We did group projects, but gave us class time to work together on them. Was a lot of work, because of shortened summer class. But was not overwhelming! She was good at giving us instruction with concrete ways to help teach children reading."
779133,4.0,1.0,POETRY,"Dec 14th, 2005",,,,,,[],"Mr. Alsberg is SO NICE! He's been my advisor for 2 years and I love his classes because they are easy, but I still learn more than in any other class. His classes are very practical."
2158468,5.0,3.0,RDNG3423,"Jul 21st, 2016", Yes, Mandatory, A+, Yes, Yes,[],"Professor Oliver is absolutely AMAZING! She really cares about her students. Her class in very informative, and she talks about things that you would really use in your own classroom. She does a lot of class discussions, so come prepared. You will take a lot from this class, and it is well worth the effort."
779133,5.0,2.0,INTROINTOLIT,"Dec 13th, 2005",,,,,,[],"He is very helpful and knows his stuff considering he has published quite a few poems himself and he usually reads some in class, the ones of his cabdriving days in Chicago. He may seem strange, but if you listen to him and don't fall asleep in class, you learn alot and he goes over everything and tells you what will be on the test. Good teacher!!"
779133,3.5,1.0,INTROTOLIT,"Jan 29th, 2005",,,,,,[],"This was an easy class. If you pay attention at all, it's easy to get an A. He's also a great writer - get him to read some of his material in class, if at all possible!"
779133,4.5,2.0,CRETWRIT,"Oct 19th, 2004",,,,,,[],"I thought he was really funny. He's a little different than me, but that's what makes him very interesting.Sometimes he seems to want you to write the way he wants you to, but mostly he really tries to let your own creative juices flow. He helped me to learn that I could write if I try hard and keep"
779133,5.0,1.0,ENGLISH,"Aug 15th, 2004",,,,,,[],He was very easy to understand I loved the class. It was very easy and he was helpful if you have any problems.
779133,1.0,5.0,ENG101,"Nov 6th, 2003",,,,,,[],It was so bad that I got up and walked out of his class at least 1 time every 2 weeks.
779133,5.0,1.0,ENG,"Sep 3rd, 2003",,,,,,[],"I love this guy! I had him for 3 different classes (Creative Writing, Poetry...) I actually enjoyed going to his class!"
779133,5.0,1.0,LITERATURE,"May 6th, 2003",,,,,,[],He the easiest teacher ever.
2166688,1.0,4.0,COMSC1053,"Sep 23rd, 2016", Yes, Mandatory,, No, Yes,"['GET READY TO READ', 'LECTURE HEAVY']","This teacher is by far the worst teacher I have ever heard in my life. You can try and pay attention but the moment you walk out you will forget. He just reads power points and talks about it. After speaking with numerous other students, he is awful in everything that he teachers. If you have to take him, I am sorry. I will avoid any class with him"
177834,1.0,4.0,HUM1103,"May 5th, 2020", Yes,, A, No, Yes,"['LOTS OF HOMEWORK', 'GET READY TO READ', 'PARTICIPATION MATTERS']","For the online class, there were 2 assignments due every Monday, Tuesday, and Wednesday. There was an exam every two weeks. The number of discussion posts/readings was way, way too much. I could barely keep up with it whenever I add in my other classes, my job, etc. Gaydosik was NEVER available. I would never take her again, it was just too much."
779133,1.0,5.0,COMP1,"Apr 7th, 2003",,,,,,[],"Apr 7th, 2003"
779133,2.0,1.0,ENGCOMP1,"Apr 7th, 2003",,,,,,[],"Apr 7th, 2003"
177834,4.0,5.0,ENGL4423,"Oct 16th, 2016", Yes, Not Mandatory, A, Yes, Yes,"['TOUGH GRADER', 'RESPECTED', 'GET READY TO READ']","Do not take Gaydosik's classes if you're not serious about your education. She is a little on the non-existent side in her online courses, but for face-to-face classes she does well. Her lectures can feel long-winded, but she gives out a ton of information per class. While attendance isn't mandatory, don't expect to do well if you don't show up."
177834,4.5,2.0,ENGL0123,"Oct 4th, 2012", No,,,,,[],You can walk in to her office and ask her any question about writing.
177834,4.0,2.0,ENG1,"Dec 16th, 2009", No,,,,,[],Just go to class and Dr. G. will help you pass.
177834,1.0,4.0,ENGLISHII,"May 9th, 2006",,,,,,[],do not take this woman's class. she is very rude!!! i had to drop! she has a only 3 absenses rule
177834,1.5,2.0,ENGLISHCOMPII,"Feb 13th, 2006",,,,,,[],I had Dr. gaydosik for comp II and I really hated the class. It was very boring. She is very nice but is not a very good teacher.
177834,4.0,4.0,LINGUISTICS,"Dec 14th, 2005",,,,,,[],"Dr. Gaydosik is very nice. I enjoyed Linguistics because I was actually learning things I didn't know before. It was kind of tough, but I liked it because it wasn't stupid. She's a very good teacher."
177834,1.0,1.0,INTROTOLIT,"Sep 28th, 2005",,,,,,[],She is terrible. She is very boring and hardly ever makes sense. She made me tired. The only nice thing about her is the fact that she does not take roll and you can make an A in the class by only showing up for the tests.
177834,2.5,4.0,ENGLISH,"Sep 13th, 2005",,,,,,[],"I didn't enjoy this professor. She didn't make the objectives clear for the Lit class she was teaching, so as a result no one knew what the hell they were doing. If you dont agree with her, she doesn't enjoy your comments. I dont feel like she makes much of an effort."
779398,1.0,5.0,MACRO,"Dec 1st, 2014", No, Not Mandatory, C+,, Yes,[],Attendance: Not Mandatory
177834,5.0,1.0,ENGCOMPII,"May 10th, 2005",,,,,,[],"Very easy eng teacher! Go to class - that's where the majority of points come from. Very clear and helpful, do what she tells you to do and it's an easy A."
177834,5.0,1.0,LIT,"Apr 28th, 2005",,,,,,[],Wonderful Professor!
779398,1.0,5.0,ECONO2263,"Feb 12th, 2014", Yes, Mandatory, A,,,[],"Horrible to listen to in lecture. I only did well in the class because I could guess well on tests. Reading through the book helps sometimes, but most of the questions on his tests do not cover any material he actually talks about. One of the worst classes ever and incredibly difficult."
177834,5.0,4.0,LINGUISTICS,"Dec 17th, 2004",,,,,,[],Excellent lectures. Deviates from the syllabus from time to time but always for pertinent information.
2217162,1.0,4.0,EDUC,"Feb 8th, 2023", N/A, Mandatory, A+,, Yes,['LOTS OF HOMEWORK'],"Get ready for busy work. SWOSU DOE preaches to not use busy work in the classroom, but Dr. A only know the words ""busy work."" By far the most ""why are we doing"" this class i have ever been in. She is snarky. Dr. A makes you write a lesson plan in the block courses..honey, we are teacher candidates, we know this. again, worthless."
779398,2.0,4.0,ECONO2263,"Dec 16th, 2013", Yes, Mandatory, B,,,[],"He's the worst lecturer I've ever listened too. He always mumbles, so I could never understand him. On the rare occasion when I could, he was always rambling about something totally irrelevant. He uses his old grad school tests, so they're very difficult when you have to teach yourself everything. If you can, avoid his classes at all costs."
177834,2.0,3.0,COMP2,"Dec 2nd, 2004",,,,,,[],Did nothing in her class up untill the last month and then everything was crammed in last minute.
2217162,5.0,3.0,ELEM3522,"Dec 19th, 2016", Yes, Mandatory, A+, Yes, Yes,"['GIVES GOOD FEEDBACK', 'CLEAR GRADING CRITERIA', 'CARING']",Professor Aguinaga is fantastic. She is easy to work with. She is very clear on what is expected in her class. She will give you the rubric she is going to be grading you off of. She really wants you to succeed. She is always quick to email you back and answer any questions you might have. She's a great professor!
779398,2.5,1.0,ECONO2363,"Apr 19th, 2013", No,,,,,[],Had him for micro economics. He just reads the slides word for word and that's it. No real teaching at all. He grades on a curve so you don't even have to pay attention. It's very boring but I passed this class with no problem.
177834,5.0,1.0,ENGLIII,"May 4th, 2004",,,,,,[],"May 4th, 2004"
779398,1.0,4.0,MACRO2263,"Nov 20th, 2011", Yes,,,,,[],"Worst class at SWOSU so far. He only speaks to about 1/4 of the classroom & mumbles constantly. He contradicts the slide show notes with his lectures & the chapter quizzes are not easy. The tests are somewhat hard but he does grade on a curve, so that makes up for some of it. If you have a choice, skip May & take Dunn for Microeconomics instead."
177834,5.0,2.0,TOLKEIN,"Feb 13th, 2004",,,,,,[],"Awesome lectures. Totally into Tolkien. Could'nt ask for a nicer instructor. Totally cool, fun, open-minded, liberal in grading, fun to talk with. A great class, and would take her for anything. NEVER boring!"
779398,4.5,1.0,ECONO2263,"Dec 27th, 2009", Yes,,,,,[],Great Instructor. Uses personal examples to explain. 20 of 50 test questions come from study guide. Does test review day before test. If you record this via voice recorder you will have copy of entire test. Study these notes and you will make an A. Will help you if you need it. Will allow you to make up exam. Makes class fun!
177834,5.0,1.0,FANTASYLIT,"Nov 7th, 2003",,,,,,[],Very easy. Very cool. Always willing to help.
779398,4.5,1.0,ECONO2263,"Dec 27th, 2009", Yes,,,,,[],Had for Macro. Makes class fun and interesting using stories. Uses the study guide that accompanies book. 20 out of 50 of test questions come directly from study guide. Does review day before test. If you record this you will have the test question by question. Take during Fall or Spring to make better grade.
177834,5.0,2.0,ENGLISH,"Nov 6th, 2003",,,,,,[],We should have more professors like her. She always has a smile on her face (even when she broke for ankle). I loved going to class. She is very helpful. Great teacher.
779398,4.5,2.0,MICROECON,"May 4th, 2006",,,,,,[],"Great teacher. Enjoyed his class. Attended class, studied and got a good grade. Glad to have him for a teacher. Look forward to more of his classes."
177834,4.5,2.0,COMP1,"Aug 13th, 2003",,,,,,[],"she was so cool. she works on the writing skills that you need, and prepares you for comp 2. she takes time on the writing, and lets you see how much you have improved over the term"
779398,1.5,4.0,MICROECON,"Apr 15th, 2006",,,,,,[],worst professor at swosu! if you are prepared to teach yourself the material take this one!
177834,4.5,2.0,LIT,"Apr 4th, 2003",,,,,,[],She's got a great sense of humor and always gives her take on the lit. we are reading. Makes class worth coming to and is always cheery.
2236522,1.0,4.0,NURS4693,"Jun 16th, 2020", Yes, Mandatory, C, No, Yes,"['THE INSTRUCTOR LACKED TIME EFFECTIVE COMMUNICATION WITH STUDENTS DURING NURSE ONLINE PROGRAM. INSTRUCTOR DOES NOT HELP ASSIST STUDENTS TO ACHIEVE GRADE THEY WORKED HARD FOR. INSTRUCTOR . INSTRUCTOR CHANGES ASSIGNMENT LAST MINUTE. I WAS SOON TO GRADUATE AN STRAIGHT A STUDENT BUT THIS INSTRUCTOR RUIN THIS ACCOMPLISHMENT AND NOT WILLING TO HELP.', ""SKIP CLASS? YOU WON'T PASS."", 'TOUGH GRADER']",THE INSTRUCTOR LACKED TIME EFFECTIVE COMMUNICATION WITH STUDENTS DURING NURSE ONLINE PROGRAM. INSTRUCTOR DOES NOT HELP ASSIST STUDENTS TO ACHIEVE GRADE THEY WORKED HARD FOR. INSTRUCTOR . INSTRUCTOR CHANGES ASSIGNMENT LAST MINUTE. I WAS SOON TO GRADUATE AN STRAIGHT A STUDENT BUT THIS INSTRUCTOR RUIN THIS ACCOMPLISHMENT AND NOT WILLING TO HELP.
2236522,2.0,4.0,NURSE4693,"Mar 7th, 2017", No, Mandatory, B, No, Yes,['TOUGH GRADER'],The instructor wants everything in APA format including the discussions. She counts off for every possible point. She was not accessible and when she did return the emails they were vague at best. No clear direction in her email as to what she wants and definitely no instruction on how to improve. A figure it out and hope you pass attitude.
177835,5.0,2.0,BIOL1004,"Nov 21st, 2022", Yes, Not Mandatory, A+, Yes, Yes,"['AMAZING LECTURES', 'HILARIOUS', 'CARING']","One of the best professors I have ever had. Absolutely hilarious, and keeps the classwork and tests pretty easy. All material is explained extremely well, and a textbook is not required, other than the lab manual. As long as you put in some effort, she is more than willing to help you out."
177835,4.0,3.0,BIO1004,"Sep 26th, 2022", Yes, Not Mandatory, A, Yes, Yes,['CARING'],"Super fun teacher. She uses power point in class and uploads them on canvas so you have everything. Definitely can go without the textbook. She is retiring within a few years, definitely try and take her before then!"
177835,4.0,2.0,BIOL1004,"Apr 27th, 2022", N/A, Not Mandatory, B, Yes, Yes,"['HILARIOUS', 'CARING', 'GRADED BY FEW THINGS']","Dr. Boggs is the easiest Biology professor at SWOSU. You may have to teach yourself a lot of the material however, because she spends lots of class time talking about Yellowstone or telling stories in general. You can learn fine without the textbook & she uploads all the ppt. I would definitely recommend taking a class of hers before she retires!"
177835,5.0,2.0,BIO1004,"Apr 8th, 2021", No, Mandatory, A+, Yes, Yes,"['INSPIRATIONAL', 'HILARIOUS', 'CARING']","Dr. Boggs is by far the best Professor at This school, like planets away. She is very funny and is easy to talk to. If you have literally any problem in the class, just go talk to her, its not hard to with her. She is very inspirational and you can really tell she loves the subject. She has so much life experience and so many stories! CHOOSE HER!"
2251669,5.0,2.0,GOV1,"May 24th, 2023", Yes, Not Mandatory, A, Yes, Yes,"['GET READY TO READ', 'GIVES GOOD FEEDBACK', 'INSPIRATIONAL']",Very good teaching class with lot of knowledge able classes very helpful professors
177835,5.0,2.0,BIOL1004L,"Jan 2nd, 2021", Yes, Mandatory, A+, Yes,,"['GIVES GOOD FEEDBACK', 'CARING']",I had Boggs for lab and she managed to make my 8 am class fun and exciting. I can say that there was never a time I was bored or falling asleep. She makes sure everyone is on the same page. You can easily ask her for help and she'll be happy to answer any questions. As long as you show up and follow along you should be able to make an easy A.
2251669,5.0,3.0,POLSC1113,"Dec 19th, 2019", Yes,, B, Yes, Yes,"['PARTICIPATION MATTERS', 'INSPIRATIONAL', 'AMAZING LECTURES']",took POLSC1113 with him at rose state. It was a great class. lectures were fun and helpful he was a really cool prof that was really good about not pushing a specific view point. enjoyed the in-class discussions a lot. just study hard and you can pass really easily. would definitely recommend taking any of his classes.
177835,1.0,1.0,BIO1004,"Dec 4th, 2018", No, Not Mandatory, A, No, Yes,[],Attendance: Not Mandatory
2251669,5.0,5.0,GOV1,"Sep 10th, 2018", Yes, Mandatory,, Yes, Yes,"['PARTICIPATION MATTERS', 'AMAZING LECTURES', 'HILARIOUS']",Enthusiasm with lectures and very knowledgeable. Tests arent difficult if you pay attention to notes and lectures.
177835,5.0,2.0,BIOL1004,"Sep 28th, 2018", No, Mandatory, A+, Yes, Yes,"['HILARIOUS', 'AMAZING LECTURES', 'CARING']",Dr. Boggs is quite simply an amazing professor and an amazing person. Her lecture is super easy and very enjoyable. I learned so much. The lab is also very fun but you can't miss more than 3 labs without automatically failing. I loved this class.
812137,4.0,4.0,PHARM4032,"Mar 1st, 2018", No, Not Mandatory, B, No, Yes,"['RESPECTED', 'HILARIOUS', 'TEST HEAVY']",Difficult test. He makes easy topics difficult. Like his stories from his experience as a pharmacist.
2251669,5.0,4.0,POLSC203,"Feb 15th, 2018", No, Mandatory, A+, Yes, Yes,"['GET READY TO READ', 'PARTICIPATION MATTERS', 'ACCESSIBLE OUTSIDE CLASS']","Ive taken him for 3 classes now, best professor Ive had. Personable, relatable, and all around great. Dont be a jackass in class and youll be fine. Even if you are, he may warm up to you."
177835,5.0,1.0,BIOCONC,"Nov 6th, 2014", No,,,, Yes,[],She makes learning fun. She always has funny stories to tell and her tests are just like her notes. she gives extra credit if the whole class does terrible on a test and then every test she gives you a chance to get 10 points extra credit. the quizzes are take home. So helpful. Easy to talk to. Usually we get out of class early. Id take her again
812137,3.5,3.0,PHARM4032,"Dec 4th, 2008", No,,,,,[],"Dec 4th, 2008"
2251669,5.0,3.0,GOV1,"Dec 9th, 2017", Yes, Not Mandatory,, Yes, Yes,"['PARTICIPATION MATTERS', 'AMAZING LECTURES', 'EXTRA CREDIT']","You could defiantly get away with not having the book, but if you don't get it you defiantly need to go to class. He is very lecture heavy. He seems so tough in the beginning but he doesn't want to see anyone fail. He is a really nice guy, just come to class and have respect."
177835,4.0,2.0,BIOL1004L,"Jan 15th, 2014", Yes, Mandatory, B,,,[],Really enjoyed Dr. Boggs Lab class. She gladly helped you when you didn't understand. We had 1 or 2 quizzes for the semester. Thats all! The rest was our weekly assignments. She can be a little difficult to understand sometimes due to her being deaf. But her cochlear implant helps that a lot. Definitely take her for Lab!
177835,5.0,1.0,BIO101,"Jan 9th, 2013", Yes,,,,,[],She's an amazing teacher :) The only bad thing I have to say about her is that she gets annoying because everything she does turns into a 20 minute talk about her animals... and I only think that as a bad thing because it was around lunch time and I get cranky when I'm hungry. haha
177835,5.0,2.0,BIOLAB,"Dec 3rd, 2012", Yes,,,,,[],great lady very helpful
177835,5.0,1.0,BIOL1054,"Jul 11th, 2011", Yes,,,,,[],Dr. Boggs if a wonderful teacher! She comes highly recommended by many. She takes time to help you understand things in an easy to learn way. As long as you do your homework and hand it in on time you will have no problems. She is extremely personable and is the nicest professor I've ever had. I had her for Principles of Biology.
177835,5.0,2.0,BIO1,"Jan 16th, 2011", No,,,,,[],Dr.Boggs is a GREAT teacher! She is very nice & very helpful. I had her for lecture & lab. She always makes sure you understand. She has been one of my favorite professors
177835,5.0,2.0,BIOC101,"Aug 26th, 2010", Yes,,,,,[],"I had her for both Bio Concepts and its lab. One of the best professors and sweetest people I've ever met. If you're having trouble, feel free to go by her office, and she's glad to help you. Also, take advantage of the bonus she gives. She's very funny, and really understands that Bio is required, and tries to make the best out of it."
835488,1.0,4.0,N4376,"Feb 10th, 2014", Yes, Mandatory,,,,[],Very Disorganized! Be prepared to teach yourself the class materials. Likes to ramble on and on about non class related topics. Horrible exams with a less than helpful blue print.
177835,5.0,1.0,BIOL1004,"Dec 27th, 2009", Yes,,,,,[],Had for bio concepts lab. She has no problem helping you anytime you need it. Lab attendance mandatory but if you couldn't make one day you could make up with another lab on a different day. Excellent instructor who loves her job and it shows. She makes the class fun and interesting to all even if you are not majoring in biology or hate it. A+++
177835,4.5,3.0,BIOLAB,"Nov 25th, 2009", Yes,,,,,[],She is a good lab teacher. Be sure to label your graphs right. She grades hard on them.
2256487,4.0,3.0,ENTRP3113,"Apr 22nd, 2019", No, Not Mandatory, B, Yes, Yes,"['GIVES GOOD FEEDBACK', 'LOTS OF HOMEWORK']","Basic online class, not too hard"
835488,4.0,4.0,NURIN2112,"Nov 3rd, 2009", Yes,,,,,[],I took this class as a pre-req for nursing school. Maybe it was me but I felt like it was a class to get a preview of who was to get in..but like I said thats just me. You could pretty much tell from that class who was gonna get into nursing school..and the girl next to me made great grades and she didn't even get in and ended up going to redlands
177835,5.0,3.0,BIOL1004,"Oct 14th, 2009", No,,,,,[],"She was AMAZING. Very sweet, nice, funny lady. I hated science before, but she keeps it very interesting and makes it easy to understand and keeps it relevant to every day life."
835488,4.5,3.0,COMPII,"Dec 18th, 2006", Yes,,,,,[],She is a great instructor and definately not partial!
2256487,3.0,3.0,COMSC1023,"Aug 14th, 2018", No,, A, Yes, Yes,"['GIVES GOOD FEEDBACK', 'PARTICIPATION MATTERS', 'LOTS OF HOMEWORK']",The work in Pearson on MyItLab wasnt hard if you manage your time well. Its very confusing at first but easy once you figure it out. Shes not very involved unless you ask questions.
177835,5.0,2.0,BIOL1004,"Jan 14th, 2009", No,,,,,[],Helpful and test come off the notes!
835488,2.5,4.0,INTROTONURSIN,"May 5th, 2006",,,,,,[],"The most pointless, boring class ive ever taken. not her fault i guess but it was a waste of time. discussions were cool tho. read the book!"
2256487,2.0,4.0,COMSC1023,"May 6th, 2017", Yes,, A, No, Yes,"['GIVES GOOD FEEDBACK', 'LOTS OF HOMEWORK', 'ACCESSIBLE OUTSIDE CLASS']",She was okay at best. The class was way too heavy. I took it online and it was way too much work. She emailed back pretty fast but did not help too much. There were two assignments due every week and more than that some other weeks.
177835,5.0,1.0,BIOL1004,"Dec 13th, 2007", No,,,,,[],Awesome professor!I had her for lab and she would tell random stories all the time but we never stayed the full 2 hours and we actually learned! And I hear she is GREAT for lecture too!
835488,2.0,4.0,N2212,"Apr 20th, 2006",,,,,,[],"Be prepared for the exams and many things on the exams were not mentioned in class. Not to mention this is a 2 credit course and requires 6 books for the class so read, read, and read."
177835,5.0,1.0,BIO1004,"Jul 26th, 2007", Yes,,,,,[],Dr. Boggs provided an awesome and interesting environment for learning. She was lots of fun and extremely helpul.
177835,5.0,1.0,BIOCONC,"Dec 7th, 2006", No,,,,,[],"She is absolutely wonderful! I would advise everyone to take her. She is so funny, and her lectures are very interesting. She is a great person and very inspiring. Tests are usually pretty easy and she gives extra credit opportunities."
177835,5.0,1.0,BIOCONCEPTS,"Aug 31st, 2005",, Mandatory, B+,,,[],Attendance: Mandatory
177835,5.0,2.0,BIOORIENTATION,"Apr 3rd, 2005",,,,,,[],She is the best greatest teacher! She explains everything and is easy to talk to!
177835,5.0,3.0,BIOLOGYLAB,"Dec 17th, 2004",,,,,,[],wonderful person and teacher. very easiy to learn from and she wants to help you.
177835,5.0,2.0,BIOLCONC,"Apr 21st, 2004",,,,,,[],A great professor...probably the best I've had at Southwestern. She manages to stay on the students' level and always makes the class interesting. I really enjoyed her class and would recommend her to anyone.
177835,4.5,2.0,BIOCONC,"Feb 23rd, 2004",, Mandatory,,,,[],She is one of the best professors i've had at southwestern. She keeps the class awake and still manages to teach the entire class more than they thought they could learn. I highly recommend her
177835,5.0,1.0,BIOCONCEP,"Nov 29th, 2003",,,,,,[],she is the greatest
177835,5.0,4.0,BIO,"Sep 2nd, 2003",,,,,,[],She is a really fun teacher and will help when needed. Good for non-science majors.
2276174,5.0,2.0,ALHLT2453,"May 2nd, 2018", Yes, Mandatory, A, Yes, Yes,"['GET READY TO READ', 'ACCESSIBLE OUTSIDE CLASS', 'CARING']",Mrs. Thompson is an excellent professor. Her course was outlined really well. I struggled with personal health issues halfway through the semester and she let me catch up on my work with no late penalties. You do need to thoroughly read the chapters to even make a decent grade on tests.
876695,5.0,2.0,PE101,"Jun 13th, 2009", Yes,,,,,[],Awesome!!!!!!!!!!!!
177835,3.0,5.0,BIOLOGY,"Apr 20th, 2003",,,,,,[],"Apr 20th, 2003"
876695,3.5,1.0,HPER1001,"Mar 17th, 2008", No,,,,,[],"Mar 17th, 2008"
177835,5.0,2.0,BIOLOGY,"Apr 3rd, 2003",,,,,,[],"Fun,attractive, and little crazy...Boggs is an excellent teacher. Non-science majors should take her for their core science requirements."
177835,4.5,3.0,BIOLOGY,"Apr 3rd, 2003",,,,,,[],"Apr 3rd, 2003"
177835,5.0,2.0,BIOLOGY,"Apr 2nd, 2003",,,,,,[],"Apr 2nd, 2003"
2280187,5.0,4.0,COMSC1023,"Jun 8th, 2022", N/A, Mandatory, A, Yes, Yes,"['AMAZING LECTURES', 'CLEAR GRADING CRITERIA', 'GIVES GOOD FEEDBACK']",Great guy and super down to earth. Always there to help you with problems. He also really knows what he is talking about.
2280187,4.0,1.0,COMSC1023,"Jan 4th, 2018", No, Not Mandatory, A+, Yes, Yes,"['ACCESSIBLE OUTSIDE CLASS', 'GROUP PROJECTS', 'WOULD TAKE AGAIN']","Took him for Computer/Inform Access for a gen ed credit. Literally just pay attention to the simulations, do the work, and you'll get an A. Harrington is a pretty funny dude and always asked how our week was going in class."
880257,5.0,2.0,SPCED3312,"Apr 28th, 2020", No, Mandatory, A+, Yes, Yes,"['ACCESSIBLE OUTSIDE CLASS', 'CARING']",Dr. Case is so sweet! She cares so much about her students and never assigned us too much work. She never wanted us to be stressed out! She is very wise and tells the best stories.
880257,5.0,1.0,EDUCEDUC,"Aug 1st, 2012", Yes,,,,,[],She is such a wonderful teacher and person--one of the best you will probably ever have! I think the world of her and everyone at the SWOSU Department of Education. Wish I could take her with me when I teach!
880257,5.0,3.0,SPCED3132,"Dec 12th, 2009", Yes,,,,,[],SHE IS AN AMAZING TEACHER!!! Absolutely one of the best that I have came across!!!!
2271274,5.0,3.0,HIST1033,"Nov 30th, 2022", Yes, Mandatory, A, Yes, Yes,"['AMAZING LECTURES', 'HILARIOUS', 'GRADED BY FEW THINGS']","Brewer makes his teachings fun. He has 4 exams and 4 quizzes the whole semester, so those few grades matter. If you do and study how he tells you, you will pass the class. He makes his lectures entertaining. His class is rarely cancelled and notes will be taken the whole time period. Very fun and well taught class though. Would take him again!"
880257,5.0,1.0,EXCEP6823,"Aug 23rd, 2006", Yes,,,,,[],"Ms. Case is a wonderful and helpful teacher. She has had first hand experience in what she is teaching her students. She keeps class interesting and fun, but you still learn alot. She is one of my favorite teachers at SWOSU. I highly recommend taking any class you can with her."
2287049,5.0,4.0,MUSIC1213,"Jan 30th, 2018", Yes, Mandatory, B+, Yes, Yes,"['GIVES GOOD FEEDBACK', 'PARTICIPATION MATTERS', 'ACCESSIBLE OUTSIDE CLASS']",Not an easy class- but he wants you to learn and succeed. You do have to study on your own for success.
2271274,5.0,4.0,HIST1053,"Apr 27th, 2022", N/A, Mandatory, B, Yes, Yes,"['AMAZING LECTURES', 'HILARIOUS', 'GRADED BY FEW THINGS']","Professor Brewer is so funny, and clearly loves what he does- he's even written his own book. He jokes around and makes the lectures very amusing, and while most of the class is taking notes and studying them, overall I'll miss having his classes and I hope to have him again in the future!"
2271274,5.0,4.0,HIST1053,"Apr 27th, 2022", Yes, Mandatory, B, Yes, Yes,"['AMAZING LECTURES', 'HILARIOUS', 'LECTURE HEAVY']","Professor Brewer is a hilarious and awesome instructor. His lectures take the full hour, but are very fun- he clearly loves what he does, and while the textbook isnt fully necessary to pass the class, it's pretty good if you like to collect them like I do. You have to study hard, but otherwise its a very fun class!"
2271274,5.0,5.0,HIST1033,"Apr 26th, 2021", Yes,, A+, Yes, Yes,"['GET READY TO READ', 'GRADED BY FEW THINGS', 'TEST HEAVY']","400 out of the 600 possible points came from exams, but the study guide tells you exactly which topics to study and even whether they came from the book or the lecture notes. As long as you memorize all of those topics (in detail), you will get a high score. He's very reasonable, but don't take this class if you aren't willing to work really hard."
177836,4.0,3.0,HIST101,"Dec 17th, 2014", Yes, Mandatory, A,, Yes,[],"I'm going to miss him and the way he'd get the hard-right students pretty steamed. While his political view was a bit skewed, it was pretty refreshing to take a break from 'GOD BLESS MURICA' lectures like the ones in High-school."
177836,5.0,3.0,HIST1001,"Jan 9th, 2010", Yes,,,,,[],"He was a wonderful mentor, teacher and person. he will be greatly missed. One of the smartest men i know."
2271274,5.0,3.0,GEOG1103,"Apr 22nd, 2019", No, Mandatory, B, Yes, Yes,"['PARTICIPATION MATTERS', ""SKIP CLASS? YOU WON'T PASS."", 'LECTURE HEAVY']","No book so you have to go to class to take notes, basic notes and exams course with one or two easy papers."
177836,5.0,3.0,HIST101,"Jan 7th, 2010", No,,,,,[],Dr. Bromert was the greatest instructor I ever knew. He was the most knowledgeable and helpful instructor there is. He was a veteran of Vietnam and served his country and tons of students honorably and efficiently.
2271274,5.0,2.0,HIST1033,"Jul 24th, 2017", Yes, Mandatory, A-, Yes, Yes,"['CLEAR GRADING CRITERIA', 'TEST HEAVY', 'GRADED BY FEW THINGS']","Such a great class. All you have to do to pass is read the outline, lecture notes, and pass the tests (50 questions). His assignments and tests are word for word from the notes. Easy learning, great class. TAKE HIM FOR HISTORY!"
177836,5.0,4.0,AMER101,"Jan 7th, 2010", No,,,,,['DR BROMERT WILL BE GREATLY MISSED. HE WAS AN AWESOME PROFESSOR WHO MADE EVEN THE MOST BORING SUBJECT INTERESTING.'],DR BROMERT WILL BE GREATLY MISSED. HE WAS AN AWESOME PROFESSOR WHO MADE EVEN THE MOST BORING SUBJECT INTERESTING.
