ID,Quality,Difficulty,Class_Name,Date_Taken,textbook,attendence,grade,take_again,credit,Tags,Comment
471443,5.0,1.0,ENG111,"Apr 26th, 2011", Yes,,,,,[],"He is really cute, talked alot, but cute. What a sweet ass!!!"
809704,4.5,4.0,GENCHEM,"Aug 25th, 2010", Yes,,,,,[],I hadn't had a science in many years. This guy was always ready to help IF you paid attention in class as well. His expectations are laid out at the beginning. I enjoyed his class very much.
471443,5.0,3.0,ENG1,"Mar 9th, 2011", Yes,,,,,[],Mr. bud elder. Has definatly brodened my horizen with his witty funny personality and his passon and dedication for teaching. I loved his class.I said my first day on eng.comp 1 that he was probably going to be my favorite professor ever and i was right. i will always remeber professer elder..o bud and his superb teaching skils for always.
809704,4.5,3.0,CHEM1115,"Jun 30th, 2010", Yes,,,,,[],"This is my 2nd time taking chem. The first time around I took Dr. K Bailey, who was OK. I have to say that this guy is great. He seems approachable, gives bonus/partial credit. I have made some bad choices using this website, he doesn't deserve the bad ratings. I have taken a different Prof based on her high ratings, I like this guy better x10."
471443,5.0,3.0,ENGLCOMP,"Aug 28th, 2010", Yes,,,,,[],Prof. Elder was Awesome! I enjoy his stories his experience and knowledge of the subject. His understanding of his students and his friendly manner makes the class room a pleasure to be in. If I had to do recommend any English professor who is fair and thoughtful in all he does than Bud Elder is the one that I give 3 thumbs up for a recommendation.
809704,2.0,1.0,CHEM1123,"Jun 7th, 2010", Yes,,,,,[],TAKE HIM! TAKE HIM! TAKE HIM! He gives some credit for answers that are close or on the right track. BE prepared to learn on your own however. He gives you practice problems at the ends of the chapters and all test questions are similar! LEARN THE OBJECTIVES. They are 100% what you need to know for the exams. I got over 100pts on every single test.
471443,5.0,1.0,ENGCOMP,"Oct 26th, 2009", Yes,,,,,[],"This guy was the best teacher I have ever had. He was able to tie in personal, funny stories to make class more interesting and easier to understand. I hope I can get him for the rest of my composition classes."
809704,2.0,4.0,CHEM1123,"May 14th, 2010", Yes,,,,,[],"His class is a joke. I wish I would of went on rate my professor before I got ""stuck"" with him. He ""thinks"" he's a good professor but can't teach Chemistry to save his life. Plan on teaching yourself. That's what I did this semester. If I make a B in the class its because I am a good teacher! Ha! Good luck! :)"
471443,1.0,1.0,ENGL101,"Jun 10th, 2009", No,,,,,[],Prof. Elder was a joke. All he did was talk about movies. He loves to hear himself talk.
809704,1.0,5.0,CHEM1123,"Mar 10th, 2010", Yes,,,,,[],He is a horrible teacher. I have done on average 6-10 hours of tutoring a week for the first three test and I failed two and made a 70 on the other. If you have him-get out while you can.
471443,5.0,3.0,ENGL113,"May 6th, 2009", Yes,,,,,[],I love this class. I think he may be the best teacher I have ever had!! I do not agree with anyone who says otherwise. You can tell he really enjoys teaching and loves writing. he has made me enjoy coming to class and writing! I will be taking his comp II class for sure. I would not want any other teacher.
1083383,1.0,5.0,SPAN1225,"Jul 4th, 2019", Yes,, Not sure yet, No, Yes,"['LOTS OF HOMEWORK', 'TOUGH GRADER']",She has no idea how to give feed back on the line platform. Gives you failing grades for seemingly simple assignments without explanation.
809704,2.0,5.0,CHEM1113,"Feb 12th, 2010", Yes,,,,,[],"He doesn't explain things well at all. I LOVE science and his class was horrible. I knew nothing more when I walked out of the class then when I walked in! He doesn't explain things well and doesn't really care if you learn the material. Im not saying this to be rude, im just be honest! Ive had many great teacher but he wasn't one of them."
471443,1.0,1.0,ENGII1113,"Apr 23rd, 2009", No,,,,,[],I did not like his class at all. It was an easy grade but I did not learn enough to prepare me for Eng II. He talked too much about subjects that had nothing to do with English.
1083383,4.5,4.0,SPAN1115,"Aug 16th, 2013", Yes,,,,,[],"Other than being a bit disorganized and ALWAYS late Snra. Tello was a great teacher, you tried to help as best she could. she made the information relevant and fun"
809704,2.0,5.0,CHEM1123,"Nov 8th, 2009", Yes,,,,,[],"Fast paced, poor teaching, tricky tests that are poorly written. This course is fast paced but a good teacher could teach and not write tests that are tricky."
471443,5.0,1.0,ENGCOMP,"Jun 3rd, 2007", Yes,,,,,[],mr.elder is the most helpful prof. that i have ever had. he is there to help you and if you do your homework and pay attention in class you will have no problem. I wish he could teach all my classes.
809704,2.0,4.0,CHEM1000,"Jul 31st, 2009", Yes,,,,,[],"PLAN ON READING EVERY CHAPTER ON YOUR OWN AND DOING ALL THE PRACTICE PROBLEMS. IF YOU DO THIS YOU WILL GET AN A, IF NOT..... YOU'LL FAIL OR DROP. I DID GET AN A BUT OUT OF THE 30 THAT STARTED THE CLASS ONLY 13 OF US WERE LEFT AT THE END!"
1083383,3.5,5.0,SPAN1013,"May 28th, 2012", Yes,,,,,[],"I did not want to take this class at all but Prof Tello helped me thru it. I struggled from day 1 and pulled a B. Not sure I passed a single exam but thru homework and lab, my grade was fine. She will work with you as much as you need. I highly recommend her! 90% of our class was not required to take it, and therefore she cancelled our final exam."
809704,3.5,2.0,CHEM1131,"May 16th, 2009", Yes,,,,,[],He was my lab teacher for my principles of chemistry class. He is a very by the book instructor. Don't expect any jokes or laughing from him. He did explain the material in the lab very well. He does come of as being very egotistical at times. I turned a lab in ten minutes late by mistake and he took points off.
471443,4.5,2.0,ENG1312,"Feb 26th, 2007", Yes,,,,,[],He was great but he talks to much about random things
1083383,4.5,2.0,SPAN1115,"Aug 26th, 2011", Yes,,,,,[],"Overall, she was a good teacher. She did not live close and often came in late but it kinda just became her thing. None of us really cared. And she was always willing to go over anything that we weren't getting. Recommend her for quality Spanish instruction."
809704,1.5,5.0,CHEMI,"May 11th, 2009", No,,,,,[],He does not care whether the students get the material or not. He is adjunct and his goal is to get as many students to drop as he can. He doesn't care.
471443,5.0,1.0,ENGLISH1213,"Aug 19th, 2005",, Mandatory, A,,,[],He is the easiest teacher I ever took. I got easy A on this class.
1083383,5.0,3.0,SPAN1115,"Jan 14th, 2009", Yes,,,,,[],Loved this class. She was very helpful and fun. Made learning Spanish fun. I don't think i would have made it through spanish 2 if it was for her. I would take again.
809704,1.5,5.0,BIO1114,"Jan 9th, 2009", No,,,,,[],This teacher is extremly hard and and not helpful. I asked if he offered any sort of extra credit and he said no. Also he said at the beginning of class that his powerpoints were not to benefit the student but to remind him about what he needs to talk about. About half way threw the semester there were only about 12 out of 30 students left.
471443,5.0,1.0,ENG1113,"Feb 24th, 2005",,,,,,[],"He was a great teacher, I had a lot of fun in his class. Actually, I took him twice I liked him so much! He was very clear with assignments, he didn't waste our time with dumb stuff, and he graded very fairly. He didn't count off a ton for typos, etc. He even let us go early often!"
809704,1.5,5.0,BIO1114,"Jan 7th, 2009", Yes,,,,,[],extremely hard and is not helpful in any way shape or form!!!
1083383,4.5,4.0,SPAN1115,"Nov 28th, 2008", Yes,,,,,[],When I took Spanish in High school I was scared to go to class because of how hard it is. Not like that with Tello. She is very caring and loves her students. I would recomend her for Span-1115
1083383,5.0,1.0,SPAN1115,"Nov 24th, 2008", Yes,,,,,[],"Don't miss class unless you already know some spanish to stay caught up, other than that its a easy A!!"
809704,2.0,4.0,CHEM1115,"Sep 15th, 2008", Yes,,,,,[],Rushes through the lectures. Make sure to read the book and dedicate at least 4 hours of review a night.
809704,1.0,5.0,CHEM1115,"Jun 2nd, 2008", Yes,,,,,[],his grading techniques are very discouraging and ridiculously hard
1083383,1.0,5.0,SPAN1115,"Dec 27th, 2007", Yes,,,,,[],Worst teacher I have ever had she is very hard to understand and is even worse when u ask her to explain her self!! she expect you to know how to speak spanish when u walk in her class!! she gives very few breaks for and 8 hour class and she is very disporganized. AVOID TAKING HER IF YOU CAN
809704,2.0,4.0,CHEM1115,"May 19th, 2008", No,,,,,[],he is just horrible.He doesn't even help you in chem 1.he lied about what he said at the beginnijng of class..be prepared to switch to someone else or your life will have an F on the transcript or an A with barely learning anything
809704,3.0,5.0,BIO1114,"May 14th, 2008", Yes,,,,,[],Very hard test. At least in bio class. He gives lectures on powerpoints (which is the good part about his class) but it seems that you can learn more from reading the text book because its like he just reads the ch the previous night and just gives the lecture anyway he can. The book explains the material way better then he does.
809704,4.0,2.0,CHEM1115,"Jul 26th, 2006",,,,,,[],Great chemistry teacher. Does his best to make chemistry interesting. You will do fine as long as you go to all of his lectures and take notes. Ask questions if you have to. Quizzes aren't too bad and tests are pretty predictable. Remember to always do your labs.
809704,5.0,2.0,CHEM1,"Feb 9th, 2006",,,,,,[],"His test have no surpises. Your homework is not turn in, but they are the quiz questions. Read and do the objective sheet, and the class is pretty good. His grading is very fair. If you understand the method of caculations but miss the number he will give you partial credit. His goal is not to be better than everone else, but to help everyone learn"
1084510,2.0,4.0,NURS1423,"Dec 12th, 2011", Yes,,,,,[],I sent 4 different emails throughout the semester asking for help and not ONE SINGLE ONE was responded to.. The professor made ZERO attempt at communicating with me.I found it impossible to meet with her as I had 9 different emails changing her office hours for the day throughout the semester.HORRIBLE EXPERIENCE BARELY got a B in an easy A class.
153086,5.0,3.0,COMP1113,"Sep 27th, 2019", Yes, Mandatory, A, Yes, Yes,"['GIVES GOOD FEEDBACK', 'AMAZING LECTURES', 'CARING']","Mr Punches introduced my class to Mr Kafka's novella , ""The Metamorphosis."" His clarity, knowlege and understandibg of the author was just the first stepping stone to my love of literature. While Mr Punches has alot of knowledge to share, he does whole heartedly! His class will definitely lead you to yearn for more!"
1084510,4.5,2.0,NUR1221,"Jul 31st, 2008", No,,,,,[],She is really good so far! She's funny but you learn what you need to know! Love her!
153086,4.5,1.0,ENG1113,"Apr 6th, 2016", No, Not Mandatory, A,, Yes,[],Real good guy I was hoping he was teaching Comp 2 but he wasn't. He has old man humor which you will find funny. If you get less than a B you didn't even try.
153086,3.0,3.0,HUM2133,"May 19th, 2015", Yes,, C,, Yes,[],Discussion boards are most of your grade. There is a lot of reading; the book is a requirement.
153086,5.0,1.0,HUM2133,"May 19th, 2015", Yes,,,, Yes,[],Excellent teacher! Really enjoyed his class and he is very involved especially with it being an online class. I highly recommend him and this class.
153086,3.5,2.0,ENGL1113,"Jan 24th, 2014", No, Mandatory, B+,,,[],"Professor Punches is a difficult man to figure out. He can be kind and helpful or one day he can get a wild hair and be a bit tempered. Listen well, and communicate with him frequently treat him with respect and kindness and he will give you just the same. He tells great stories at times, I can appreciate his world wisdom."
812559,4.5,1.0,PSYC2403,"Jun 2nd, 2010", No,,,,,[],"Awesome teacher! She gives you the power points as a handout, study those and you'll get an A. I did so well the final wasn't even neccesary. She's even given me real-world advice on my career path. HIGHLY RECOMMENDED!!!!!!"
153086,5.0,2.0,ENGL1113,"Nov 7th, 2013", No,,,,,[],He is a wonderful professor. I have learned much about how to improve my writing skills and with my guidance enter into an essay contest. Mr Punches is a compassionate man with a sense of humor. The students giving bad reviews are the ones who sought out qualities that do not exist in a teacher. You won't regret taking his course.
812559,4.5,1.0,PSYCH111,"Dec 16th, 2009", No,,,,,[],Professor Plemons is a really nice lady but the class is very boring. I could have taken this class online or taken it from the professor I had for intro. Wish I would have waited for Professor Jewell-Roy to be availible. If you need to take a Psych class I recommend Jewell-Roy because she makes you think!
153086,4.5,2.0,LITLIT,"Jan 25th, 2013", Yes,,,,,[],"Dr. Punches is one of the best professors I have ever had. He was one reason I truly fell in love with Literature. Just show up, do your reading, and participate. If you do that, you will do very well in the class. He remains one of my favorite professors to this day."
153086,5.0,1.0,ENGL1113,"May 29th, 2012", No,,,,,[],"Mike is a great man and a great teacher. Some parts of English are dry and not even close to interesting. Even he said so. Do your assignments how he wants them, and you'll have no problem. I hope you read this Mike."
812559,1.0,1.0,PSY2403,"Oct 22nd, 2009", Yes,,,,,[],She is HORRIBLE! She is never prepared to lecture and actually gives wrong information during her lectures. She's a flake. My A was earned IN SPITE OF HER!
153086,5.0,1.0,ENG1113,"Mar 2nd, 2011", Yes,,,,,[],Take his class! It's really easy and fun.
812559,5.0,1.0,PSY1113,"Aug 16th, 2007", Yes,,,,,[],"MS. Plemmons awsome teacher and person. As long as you go to class, keep up with the power points, even do the extra credit only if you want to, easy A. She is an awsome person and knows her psy. I would recommend Ms. Plemmons over and over again."
153086,4.5,3.0,ENGL2543,"Jun 9th, 2010", Yes,,,,,[],Great professor. He was also my faculty advisor so I figured I should take at least one of his classes. So far I have taken three and they were all interesting. He likes things the way he likes them but once you get that down the classes are a lot of fun. I have taken his classes both online and in person and would do both again if I had the chance
812559,5.0,1.0,PSY2403,"Jan 6th, 2007", Yes,,,,,"[""SHE'S GREAT AND ALWAYS WILLING TO WORK WITH YOU. LOTS OF EXTRA CREDIT.""]",SHE'S GREAT AND ALWAYS WILLING TO WORK WITH YOU. LOTS OF EXTRA CREDIT.
153086,4.5,3.0,ENG1113,"May 31st, 2010", No,,,,,[],Mr Punches was an awesome teacher. Will admit he likes to tell his story but they were interesting to say the least. Great to watch him....he pauses like he is thinking of everything he is going to say. Essay's were pretty easy if you just follow his instructions....easy A for sure!
812559,5.0,2.0,DEVELOPPSYCH,"May 9th, 2006",,,,,,[],She is an awsome teacher!! I learned so much in this class and her tests were pretty easy! She cares about students and the class was fun in general b/c of discussions.
153086,4.0,2.0,COMP1113,"Mar 15th, 2010", No,,,,,[],He is very interesting! Great teacher. Loved telling stories and great to watch going into shut down mode. Great Prof. Would take him again for sure.
812559,1.0,2.0,DEVPSYCHOLOGY,"Feb 19th, 2006",,,,,,[],"at first the class seemed really hard, but i promise dont drop it you can easily make an A if you just go to class and copy down her powerpoints. she doesn't know much about what she is teaching there were somethings i knew from intro to psych that she didn't even know. the class is boring but its easy"
153086,5.0,1.0,PHIL1013,"Aug 29th, 2009", Yes,,,,,[],"I would take him again. Interesting, does talk a lot, but knows his stuff. Cakewalk if you can compehend what the mateial is, lots of writing, but easy A, B if you just do it. Fun to talk to, to."
153086,5.0,3.0,HUM2503,"Apr 22nd, 2009", Yes,,,,,[],Dude! This is the best professor at O-Trip! This class has been a total awakening for me. Maybe the material it too hard for you.
153086,1.0,5.0,HUM2153,"Apr 20th, 2009", Yes,,,,,[],This guy is an abnoxious bore. He wastes you class time talking about himself and being arrogant about the ideology of the material without actually improving anyones understanding of the material. You are better off not wasting the money and learning on your own. NOT recommended if you want this course to COUNT!
153086,4.5,4.0,ENGL2653,"Sep 30th, 2008", Yes,,,,,[],"Had him for 3 classes: Philosophy and two different English Lit surveys. He's very soft-spoken and definitely knows his subjects. He also truly seems concerned about you not just passing his classes, but truly understanding the material. Tests are essay heavy, and great detail is expected."
153086,4.5,2.0,PHIL1013,"Jun 1st, 2008", Yes,,,,,[],Very cool professor who makes philosophy very interesting
153086,5.0,3.0,PHIL1013,"Dec 17th, 2007", Yes,,,,,[],Mr. Punches is the best teacher i have ever had! His class is not the easiest and you do have to work for the grade you earn but he is very understanding and helpful! it's obvious that he really cares about his students and loves his job! He tells great stories and really gets his students to interact in class! He's really nice & interesting!
153086,5.0,4.0,PHIL1013,"Dec 8th, 2007", Yes,,,,,[],"Hands down my favorite professor of 3-years at OCCC. He clearly explains all topics and objectives. Is more than happy to respond to emails and is in office at posted times. He will not hand out an ""A+"", you must work for your grade. A breath of fresh air at OCCC. You do not ""take"" his class, you experience it."
815853,5.0,3.0,TERM1113,"Jun 21st, 2017", Yes, Mandatory, A+, Yes, Yes,"['GIVES GOOD FEEDBACK', 'INSPIRATIONAL', 'HILARIOUS']",Mr. Marmen was THE BEST professor I've ever had. His class was my favorite. His lectures are very entertaining & he is very educated. He's hilarious but he stays on topic. He has a way of making you feel special. He didn't make us go to the test center so we took exams during class time. (16 wks) bless his heart for that. I LOVED HIS CLASS
153086,5.0,4.0,HUM2153,"May 17th, 2007", Yes,,,,,[],Great professor. He really cares and knows what he's talking about. Easily contacted by email. One of my favorite professors at OCCC. Is more than willing to help outside of class. I'm very glad I took his class.
153086,1.5,4.0,HUM2373,"Jan 15th, 2007", Yes,,,,,[],"Online Every week you write a listening journal & respond to someone elses which is easy! But then almost every week there is a quiz that is almost impossible. Watch out on the test he says ""you may discuss"" and then ""you must discuss"" make sure you discuss EVERYTHING or u wont pass the test. Did not learn anything! Waste of time! Class sucked!"
815853,5.0,4.0,AHP1013,"Jun 6th, 2017", Yes, Not Mandatory, B+, Yes, Yes,[],Still is funny! Keeps the lectures interesting! I wouldn't mind taking his medical terminology class again!!!
153086,5.0,1.0,ENGL1113,"Oct 15th, 2006", No,,,,,[],I have been at OCCC for a few semesters now. His class was my first class. It is still def. my fav. He is an awesome teacher. It was so much fun. You didn't just write essays. Some were like little projects. I would recomend him to anyone!
815853,5.0,3.0,TERM1113,"Dec 15th, 2015", Yes, Not Mandatory, A,, Yes,[],"Literally the funniest, little, old man ever! Provides powerpoints and although tests are not exactly the same as the material discussed theyre very similar. 6 in-class exams and then a mid term and final both being take home exams and then he drops the lowest two exam grades. Somewhat tried and still made a 95 in the class."
153086,4.5,3.0,ENG1113,"Oct 12th, 2006", No,,,,,[],mr punches is a very good teacher. he explains everything in detail! way to go mr punches!!!
815853,4.0,2.0,AHP1013,"Oct 28th, 2014", Yes,,,, Yes,[],Great class. Learn medical terms and listen to examples. He is ex-military medic and has plenty of EMT stories to tell.
153086,4.0,1.0,ENG1203,"May 10th, 2005",,,,,,[],Very nice guy and a good teacher.Good class to take.Talks a lot but usually includes the class on discussions that usually go off the main topic so it is pretty fun.He is a good teacher for everyone to have.Likes to especially talk about traveling abroad.So if you have been overseas talk about it.
815853,5.0,1.0,AHP1013,"Dec 18th, 2012", Yes,,,,,[],The best professor at OCCC hands down! He's hilarious and super easygoing. I wish he would teach more than just medical terminology.
815853,5.0,1.0,TERM1113,"Aug 16th, 2012", Yes,,,,,[],He was extremely knowledgeable and made the material interesting
153086,5.0,4.0,ENGLISH,"May 4th, 2005",,,,,,[],"Very simply the most intelligent man I have ever had as a teacher or professor, plus he is very kind hearted. You are a fool if you do not take the time to learn what this man has to offer."
815853,5.0,1.0,AH1013,"May 21st, 2012", No,,,,,[],"very clear and helpful, had him for medical terminology. He has a great sense of humor also. EASY A"
153086,4.0,2.0,ENG2,"Dec 24th, 2004",,,,,,[],He is a cool guy if you do your work. You get to read many interesting cultural literatures.
815853,5.0,1.0,AHP1013,"Feb 15th, 2012", Yes,,,,,[],He is so Awesome he wants to make your life as easy has he can and he is pretty cute. He is funny too.. it's just an easy A so if you don't choose to go to his class your crazy!!!!
153086,5.0,3.0,HUM,"Dec 16th, 2004",,,,,,[],This guy is cool as hell.. He is really nice and helpful if needed. He is down to earth and the assignments are not to hard. He will talk the whole class time so don't plan on getting out early very often. Very interesting class tho. I give it 2 thumbs up ;)
815853,5.0,1.0,MEDIC101,"Sep 12th, 2006", Yes,,,,,[],"The easiest A I've gotten so far. He does read straight out of the book, though, so a little boring, but at the same time, he is very friendly and funny. The tests are very straight forward."
153086,3.5,4.0,PHILOSPHY,"Nov 9th, 2003",,,,,,"[""HE IS A HARD TEACHER BUT ONE I HAVE LEARNED MAYBE THE MOST FROM. HE EXPECTS YOU TO DO THE WORK AND UNDERSTAND IT. HE IS AN ENGLISH MAJOR SO BE PREPARED TO UNDERGO HIS CHECKING YOUR ENGLISH! HE'S HARD BUT GOOD, YOU WILL LEARN FROM HIM""]","HE IS A HARD TEACHER BUT ONE I HAVE LEARNED MAYBE THE MOST FROM. HE EXPECTS YOU TO DO THE WORK AND UNDERSTAND IT. HE IS AN ENGLISH MAJOR SO BE PREPARED TO UNDERGO HIS CHECKING YOUR ENGLISH! HE'S HARD BUT GOOD, YOU WILL LEARN FROM HIM"
153086,5.0,3.0,PHILOSOPHY,"Jul 9th, 2003",,,,,,[],"DONT TAKE THE ONLINE CLASS! Its okay, but you dont get the full effect of a Philosophy course. One class period a week wasnt enough, Mr. Punches is a GREAT teacher. Makes you think for yourself."
153086,5.0,4.0,WORLDLIT,"Mar 26th, 2003",,,,,,[],This professor's passion about the subject makes a student WANT to learn about it.
153086,5.0,3.0,PHIL,"Mar 11th, 2003",,,,,,[],a good man.. do the study guides and you will get a fair grade. i would wake up every morning wanting to go to school just to listen to him lecture.
153086,4.5,1.0,HUM2373,"Mar 6th, 2003",,,,,,[],Fun music class. Interesting additions to music selections in text.
153086,5.0,4.0,WORLDLIT,"Feb 28th, 2003",,,,,,[],"Take this man's class! He loves the literature and it is reflected in his teaching. He goes over the Litature and gives little tidbits of background that help you understand the piece. He asks lots of ?'s that are good at m,aking you think and underst"
830836,2.5,2.0,ENG101,"Mar 28th, 2011", No,,,,,[],"I'm taking the 16 week online course with this professor. She is pretty much non-communitive. EXTREMELY slow to grade. Does not respond to emails in a timely fashion. I have had plenty of time to do my essays though. She gave 3 weeks for a completed essay. But, I like to know what my grade is at all times..not with her."
830836,1.5,3.0,ENG1213,"Mar 2nd, 2011", Yes,,,,,[],I am taking this class online and this professor is very out of touch with the class. It takes FOREVER to get grades back and she never communicates with us.
153091,4.5,2.0,HUM2003,"Jan 10th, 2012", No,,,,,[],Ruth Charnay knows about arts in OKC! She taught me how to critique arts performances. She opened my eyes to the various arts in the metro area. Ruth is passionate about the arts. It's evident in our communications with her. Wonderful professor. I'd love to take another class with her again!
830836,4.5,2.0,ENGL1113,"Nov 9th, 2010", Yes,,,,,[],"Love this class, I have always loved English and I am really good at it. The Professor is Ok, She is very slow with grading though. Almost done with this semester and none of my essays have been graded yet. If you email her, she is very slow on getting back to you, Poor communication. but the work over all is easy to me."
153091,5.0,1.0,OKCARTSALIVE,"Dec 30th, 2005",,,,,,[],This professor was very good. She was interested in our opinions and she gave us a lot of good information about the arts. She was always prepared for class and made class interesting. I highly suggest this class for humanities. It was a lot of fun.
830836,2.5,1.0,PHIL1213,"Sep 24th, 2007", Yes,,,,,[],"Worst online ethics class. Reason 1-She didn't understand the subject. As her student, I had to correct her test answers twice. She apologized and upped everyone a letter grade each time. Reason 2-A friend accidentally turned in a paper full of unreadable code (from an error in his word program) and she gave him an A. She wasn't reading our papers."
153091,5.0,1.0,THEATERCLASSES,"Sep 6th, 2005",,,,,,[],"Very good teacher!!!! Fun, nice, helpful!!"
830836,1.0,1.0,PHIL1213ETHICS,"Apr 10th, 2006",,,,,,[],"Professor Joi McClendon is, in my own opinion, the absolute worst professor/teacher I have EVER known - because: 1.) She is uncommunicative. 2.) She is woefully unfamiliar with the material itself. 3.) She is disorganized and unclear in her classroom structure. Her class is an easy A (I have a 95) but you do not learn ANYTHING from her. A"
153091,2.0,2.0,INTRO,"Jul 22nd, 2005",,,,,,[],"this lady is inconsiderate, selfish, not helpful, rude, and hard on the eyes...it's her way or the hi-way...no room for discussion...i do not recommend her class..."
153091,5.0,1.0,THEATER,"Nov 1st, 2004",,,,,,[],"Nov 1st, 2004"
153091,2.0,2.0,THEATER,"Mar 11th, 2003",,,,,,[],"she does not like being a teacher.. i do not understand her purpose in life, but if you show up for class and study a little you will get an A, but i wouldnt recomend sitting in her class for more thand 5 min. or you could get dumber."
153091,3.0,3.0,THEATRE,"Feb 28th, 2003",,,,,,[],"She has an overbearing love for this field.If you aren't good at attending class, don't enroll in this course...Your grade depends on attendance. She is not open for discussion on interperataion-her way is THE way."
473092,5.0,2.0,POLS1110,"Jul 23rd, 2011", Yes,,,,,[],"I thought he was great, and enjoyed coming to class just listening to him. Do not think he teaches here anymore. Anyone know where he went?"
836647,5.0,3.0,MATH0203,"Jan 2nd, 2019", No, Mandatory,, Yes, Yes,[],Very funny and does well at teaching
473092,5.0,1.0,GOV1113,"Jul 12th, 2011", Yes,,,,,[],"Best professor I've had at OCCC. Explains information clearly, interesting lectures. Great sense of humor. Attending class is a must! He's not going to hand you an A but he will equip you with the tools to receive an A on your own. Wish I could take him again! He was excellent."
836647,2.0,4.0,CPM4,"Mar 9th, 2018", No, Mandatory, Not sure yet, No,,"['TOUGH GRADER', 'LOTS OF HOMEWORK', 'TEST HEAVY']","He is all over the place with his material. If you ask him a question he doesnt answer it. He answers ""around"" the question which leave you more confused. He teaches in a confusing way. He is a tough grader. But truly hes really all over the place. Take some one else if your major requires a higher math class."
473092,5.0,2.0,POLSC1113,"Dec 17th, 2010", Yes,,,,,[],"Great professor, makes the class fun and enjoyable, very good with students. Able to have fun, and teach us about government. I really respect this guy. If you make anything less than a B, you just arent trying."
473092,5.0,2.0,POLSC1113,"Nov 10th, 2010", Yes,,,,,[],"Just told us that this is his last semester here. Best teacher I have had, and he is leaving. Really going to miss him"
836647,5.0,2.0,MATH0203,"Oct 10th, 2017", Yes, Mandatory, A-, Yes,,"[""SKIP CLASS? YOU WON'T PASS."", 'CLEAR GRADING CRITERIA', 'CARING']","I would recommend his class to anyone. He does go over multiple ways to work a problem which can be a little confusing, but its also helpful if you don't understand it the first way, and he takes the time to answer questions and make sure you understand."
473092,5.0,3.0,POLSC1113,"Jun 8th, 2010", Yes,,,,,[],"I HIGHLY RECOMMEND! I very much respect him, and like the way he teaches. He actually pushes you to think, does not take any crap. If you want to learn something, take his class."
836647,2.0,4.0,CPM3,"Dec 1st, 2016", No, Mandatory,, No,,"['TOUGH GRADER', ""SKIP CLASS? YOU WON'T PASS."", 'LOTS OF HOMEWORK']","Very hard to follow.. Takes the longest, hardest route to get to the answer. Very confusing. Nice guy, funny, quick to respond, posts all notes.."
473092,3.0,4.0,POLSC1113,"May 12th, 2010", Yes,,,,,[],He was awesome. I always knew what he was talking about and I actually enjoyed his class. I didn't want to miss because I he made everything so interesting and he got the whole class involved. I would take any class he taught.
836647,4.0,1.0,CPM3,"Aug 10th, 2015", No, Mandatory, A+,,,[],I loved professor Hall! he let you do YOU in the class by letting you chose many ways to solve math problems. He don't ask for too much just show up to his class and homework! he's funny and very helpful. Best CPM teacher ever!
473092,5.0,1.0,POL1113,"Jul 18th, 2009", No,,,,,[],"My favorite professor, and wished he taught more subjects. I just graduated,and going to miss him. He was a great professor and life mentor."
836647,4.5,4.0,COLLEGEALGEBRA,"Apr 8th, 2015", Yes,, A-,,,[],"Professor Hall is one of my favorite mentor's. I believe his best quality to be that he actually cares about his students. Care and patience in a professor are not common to find in a college setting.. That being said, I am thankful to have taken a course with him."
473092,5.0,1.0,GOV1114,"Jul 16th, 2009", Yes,,,,,[],This professor was pretty dayum cool for a yankee! He even allows time out of his schedule to meet up and discuss any questions concerning projects and assignments. I also like the fact that he served this country honorably in the US Air Force. Students with self discipline should take his class.
836647,5.0,1.0,CPM4,"May 31st, 2013", No,,,,,[],"He was very helpful, lets you stay after class if you need help. Liked him once I got to know his sense of humor. Go to class, do your work, tests make up 80% of grade, so study hard. He is a great teacher, and I would rec him to anyone taking cpm 4. I know you're reading this Mr Hall... You Rock! (Your troublemaker from Wednesday)"
473092,5.0,4.0,POLSC1110,"May 31st, 2009", No,,,,,[],"At first, thought I was not going to like him or the class. He made government interesting, and I did learn a lot. He is really good, and this is funny, I am going to miss him."
836647,5.0,1.0,CPM3,"Apr 19th, 2012", Yes,,,,,[],"Professor Hall will do whatever it takes to help you understand. If you do your part, he is an excellent teacher."
473092,4.0,1.0,SUC1,"May 11th, 2009", No,,,,,[],"I took Tripodi for Success in College Life, easy class. Show up, participate do the work,which was minimal, and you get an A. I couldn't believe anyone in this class could fail. I'm taking him for government this fall...can't wait."
836647,4.5,1.0,MATH0000,"Aug 8th, 2011", Yes,,,,,[],"Prof. Hall was awesome, I hate math and I'm terrible wit it this was the first time since elementary that I received an A in a math class. He was always willing to help, I just had to tell him what I dent understand. Sometimes the way he did it on the board confused me but then he'd help me one on one and I was able to get it."
473092,4.0,3.0,POLSC101,"Apr 28th, 2009", No,,,,,[],"Professor Tripodi is my favorite teacher(and pretty cool). Do not take him if you're looking to skate through class or just be lazy. If you're going to do the readings and want to learn, he is great."
836647,2.0,2.0,MATH0203,"Oct 12th, 2010", No,,,,,[],"He's a really friendly and funny, but I agree with the last comment. He's all over the place!"
473092,5.0,4.0,POLSC101,"Apr 28th, 2009", Yes,,,,,[],"Prof. Tripodi is a great teacher. Have learned a lot in his class. Do the readings before class, take good notes, and you will do well."
